GEOID,NAME,variable,estimate,moe
36007,"Broome County, New York",B19013D_001,45325,11183
36007,"Broome County, New York",B19013E_001,NA,NA
36007,"Broome County, New York",B19013F_001,45084,17547
36007,"Broome County, New York",B19013G_001,33657,7361
36007,"Broome County, New York",B19013H_001,56927,2202
36007,"Broome County, New York",B19013I_001,43958,6786
36009,"Cattaraugus County, New York",B19013_001,53537,1681
36009,"Cattaraugus County, New York",B19013A_001,54295,1826
36009,"Cattaraugus County, New York",B19013B_001,36431,6904
36009,"Cattaraugus County, New York",B19013C_001,30801,3920
36009,"Cattaraugus County, New York",B19013D_001,49896,42225
36009,"Cattaraugus County, New York",B19013E_001,NA,NA
36009,"Cattaraugus County, New York",B19013F_001,36458,5017
36009,"Cattaraugus County, New York",B19013G_001,61875,14458
36009,"Cattaraugus County, New York",B19013H_001,54358,1810
36009,"Cattaraugus County, New York",B19013I_001,34375,13877
36011,"Cayuga County, New York",B19013_001,59602,3084
36011,"Cayuga County, New York",B19013A_001,60362,2756
36011,"Cayuga County, New York",B19013B_001,42959,10292
36011,"Cayuga County, New York",B19013C_001,NA,NA
36011,"Cayuga County, New York",B19013D_001,107669,20073
36011,"Cayuga County, New York",B19013E_001,NA,NA
36011,"Cayuga County, New York",B19013F_001,NA,NA
36011,"Cayuga County, New York",B19013G_001,52500,18194
36011,"Cayuga County, New York",B19013H_001,60720,2625
36011,"Cayuga County, New York",B19013I_001,39815,10884
36013,"Chautauqua County, New York",B19013_001,50408,1701
36013,"Chautauqua County, New York",B19013A_001,52299,1808
36013,"Chautauqua County, New York",B19013B_001,22736,3984
36013,"Chautauqua County, New York",B19013C_001,45156,34614
36013,"Chautauqua County, New York",B19013D_001,47386,16798
36013,"Chautauqua County, New York",B19013E_001,63958,53471
36013,"Chautauqua County, New York",B19013F_001,39188,11046
36013,"Chautauqua County, New York",B19013G_001,37083,8503
36013,"Chautauqua County, New York",B19013H_001,53176,1778
36013,"Chautauqua County, New York",B19013I_001,25158,6389
36015,"Chemung County, New York",B19013_001,58175,2144
36015,"Chemung County, New York",B19013A_001,59858,2904
36015,"Chemung County, New York",B19013B_001,30440,10837
36015,"Chemung County, New York",B19013C_001,5625,4753
36015,"Chemung County, New York",B19013D_001,NA,NA
36015,"Chemung County, New York",B19013E_001,NA,NA
36015,"Chemung County, New York",B19013F_001,60529,39084
36015,"Chemung County, New York",B19013G_001,32281,12057
36015,"Chemung County, New York",B19013H_001,60065,2918
36015,"Chemung County, New York",B19013I_001,40913,25681
36017,"Chenango County, New York",B19013_001,55690,2603
36017,"Chenango County, New York",B19013A_001,55713,2633
36017,"Chenango County, New York",B19013B_001,NA,NA
36017,"Chenango County, New York",B19013C_001,NA,NA
36017,"Chenango County, New York",B19013D_001,50735,31578
36017,"Chenango County, New York",B19013E_001,NA,NA
36017,"Chenango County, New York",B19013F_001,35577,26967
36017,"Chenango County, New York",B19013G_001,61125,17494
36017,"Chenango County, New York",B19013H_001,55630,2584
36017,"Chenango County, New York",B19013I_001,NA,NA
36019,"Clinton County, New York",B19013_001,62470,2472
36019,"Clinton County, New York",B19013A_001,62687,2493
36019,"Clinton County, New York",B19013B_001,51852,8147
36019,"Clinton County, New York",B19013C_001,NA,NA
36019,"Clinton County, New York",B19013D_001,61033,11721
36019,"Clinton County, New York",B19013E_001,NA,NA
36019,"Clinton County, New York",B19013F_001,44500,39936
36019,"Clinton County, New York",B19013G_001,70109,25639
36019,"Clinton County, New York",B19013H_001,62719,2553
36019,"Clinton County, New York",B19013I_001,50521,26166
36021,"Columbia County, New York",B19013_001,73065,3068
36021,"Columbia County, New York",B19013A_001,75679,3652
36021,"Columbia County, New York",B19013B_001,33500,13527
36021,"Columbia County, New York",B19013C_001,NA,NA
36021,"Columbia County, New York",B19013D_001,99792,62245
36021,"Columbia County, New York",B19013E_001,NA,NA
36021,"Columbia County, New York",B19013F_001,26604,1997
36021,"Columbia County, New York",B19013G_001,62344,27057
36021,"Columbia County, New York",B19013H_001,75502,3640
36021,"Columbia County, New York",B19013I_001,53828,27312
36023,"Cortland County, New York",B19013_001,62163,3876
36023,"Cortland County, New York",B19013A_001,62954,3385
36023,"Cortland County, New York",B19013B_001,27442,2966
36023,"Cortland County, New York",B19013C_001,2499,NA
36023,"Cortland County, New York",B19013D_001,53555,20677
36023,"Cortland County, New York",B19013E_001,NA,NA
36023,"Cortland County, New York",B19013F_001,23953,4287
36023,"Cortland County, New York",B19013G_001,78602,5883
36023,"Cortland County, New York",B19013H_001,63339,3096
36023,"Cortland County, New York",B19013I_001,40795,13116
36025,"Delaware County, New York",B19013_001,52757,2293
36025,"Delaware County, New York",B19013A_001,53293,2221
36025,"Delaware County, New York",B19013B_001,NA,NA
36025,"Delaware County, New York",B19013C_001,46563,19315
36025,"Delaware County, New York",B19013D_001,38304,27288
36025,"Delaware County, New York",B19013E_001,NA,NA
36025,"Delaware County, New York",B19013F_001,NA,NA
36025,"Delaware County, New York",B19013G_001,47188,18097
36025,"Delaware County, New York",B19013H_001,53686,2277
36025,"Delaware County, New York",B19013I_001,42153,8739
36027,"Dutchess County, New York",B19013_001,87112,2254
36027,"Dutchess County, New York",B19013A_001,92622,2626
36027,"Dutchess County, New York",B19013B_001,55194,5891
36027,"Dutchess County, New York",B19013C_001,118036,66244
36027,"Dutchess County, New York",B19013D_001,113864,23680
36027,"Dutchess County, New York",B19013E_001,NA,NA
36027,"Dutchess County, New York",B19013F_001,53234,12544
36027,"Dutchess County, New York",B19013G_001,84646,13361
36027,"Dutchess County, New York",B19013H_001,94113,2538
36027,"Dutchess County, New York",B19013I_001,63202,10007
36029,"Erie County, New York",B19013_001,62578,855
36029,"Erie County, New York",B19013A_001,69513,891
36029,"Erie County, New York",B19013B_001,37011,1962
36029,"Erie County, New York",B19013C_001,31365,5200
36029,"Erie County, New York",B19013D_001,48734,4404
36029,"Erie County, New York",B19013E_001,NA,NA
36029,"Erie County, New York",B19013F_001,25862,3751
36029,"Erie County, New York",B19013G_001,45985,8030
36029,"Erie County, New York",B19013H_001,69994,973
36029,"Erie County, New York",B19013I_001,35031,2554
36031,"Essex County, New York",B19013_001,61563,2791
36031,"Essex County, New York",B19013A_001,62293,3575
36031,"Essex County, New York",B19013B_001,NA,NA
36031,"Essex County, New York",B19013C_001,NA,NA
36031,"Essex County, New York",B19013D_001,NA,NA
36031,"Essex County, New York",B19013E_001,NA,NA
36031,"Essex County, New York",B19013F_001,18565,2418
36031,"Essex County, New York",B19013G_001,44063,21771
36031,"Essex County, New York",B19013H_001,62267,3563
36031,"Essex County, New York",B19013I_001,78365,28067
36033,"Franklin County, New York",B19013_001,55279,2310
36033,"Franklin County, New York",B19013A_001,57309,2475
36033,"Franklin County, New York",B19013B_001,68705,11761
36033,"Franklin County, New York",B19013C_001,NA,NA
36033,"Franklin County, New York",B19013D_001,108750,55563
36033,"Franklin County, New York",B19013E_001,NA,NA
36033,"Franklin County, New York",B19013F_001,NA,NA
36033,"Franklin County, New York",B19013G_001,22045,16926
36033,"Franklin County, New York",B19013H_001,57649,2578
36033,"Franklin County, New York",B19013I_001,NA,NA
36035,"Fulton County, New York",B19013_001,55240,1769
36035,"Fulton County, New York",B19013A_001,55738,1863
36035,"Fulton County, New York",B19013B_001,17434,9505
36035,"Fulton County, New York",B19013C_001,NA,NA
36035,"Fulton County, New York",B19013D_001,103750,92541
36035,"Fulton County, New York",B19013E_001,NA,NA
36035,"Fulton County, New York",B19013F_001,27734,21237
36035,"Fulton County, New York",B19013G_001,53203,24967
36035,"Fulton County, New York",B19013H_001,55833,1913
36035,"Fulton County, New York",B19013I_001,NA,NA
36037,"Genesee County, New York",B19013_001,63734,3072
36037,"Genesee County, New York",B19013A_001,65204,3852
36037,"Genesee County, New York",B19013B_001,36384,20871
36037,"Genesee County, New York",B19013C_001,37813,20121
36037,"Genesee County, New York",B19013D_001,NA,NA
36037,"Genesee County, New York",B19013E_001,NA,NA
36037,"Genesee County, New York",B19013F_001,75000,39653
36037,"Genesee County, New York",B19013G_001,50185,14180
36037,"Genesee County, New York",B19013H_001,65794,3991
36037,"Genesee County, New York",B19013I_001,52333,11524
36039,"Greene County, New York",B19013_001,62810,3379
36039,"Greene County, New York",B19013A_001,63154,3524
36039,"Greene County, New York",B19013B_001,24570,22304
36039,"Greene County, New York",B19013C_001,NA,NA
36039,"Greene County, New York",B19013D_001,55231,9346
36039,"Greene County, New York",B19013E_001,NA,NA
36039,"Greene County, New York",B19013F_001,60625,41993
36039,"Greene County, New York",B19013G_001,75982,20004
36039,"Greene County, New York",B19013H_001,63420,3426
36039,"Greene County, New York",B19013I_001,60500,27954
36041,"Hamilton County, New York",B19013_001,62841,11696
36041,"Hamilton County, New York",B19013A_001,62500,11839
36041,"Hamilton County, New York",B19013B_001,NA,NA
36041,"Hamilton County, New York",B19013C_001,NA,NA
36041,"Hamilton County, New York",B19013D_001,NA,NA
36041,"Hamilton County, New York",B19013E_001,NA,NA
36041,"Hamilton County, New York",B19013F_001,NA,NA
36041,"Hamilton County, New York",B19013G_001,NA,NA
36041,"Hamilton County, New York",B19013H_001,62614,11755
36041,"Hamilton County, New York",B19013I_001,NA,NA
36043,"Herkimer County, New York",B19013_001,60561,2619
36043,"Herkimer County, New York",B19013A_001,61465,2483
36043,"Herkimer County, New York",B19013B_001,20359,2051
36043,"Herkimer County, New York",B19013C_001,NA,NA
36043,"Herkimer County, New York",B19013D_001,NA,NA
36043,"Herkimer County, New York",B19013E_001,NA,NA
36043,"Herkimer County, New York",B19013F_001,79089,40214
36043,"Herkimer County, New York",B19013G_001,43214,15608
36043,"Herkimer County, New York",B19013H_001,61437,2465
36043,"Herkimer County, New York",B19013I_001,78396,33201
36045,"Jefferson County, New York",B19013_001,58271,2276
36045,"Jefferson County, New York",B19013A_001,59298,2567
36045,"Jefferson County, New York",B19013B_001,55408,3852
36045,"Jefferson County, New York",B19013C_001,77552,63134
36045,"Jefferson County, New York",B19013D_001,72024,19877
36045,"Jefferson County, New York",B19013E_001,NA,NA
36045,"Jefferson County, New York",B19013F_001,53023,11616
36045,"Jefferson County, New York",B19013G_001,43008,15821
36045,"Jefferson County, New York",B19013H_001,59837,2617
36045,"Jefferson County, New York",B19013I_001,48387,8252
36047,"Kings County, New York",B19013_001,67753,821
36047,"Kings County, New York",B19013A_001,86994,1321
36047,"Kings County, New York",B19013B_001,53405,950
36047,"Kings County, New York",B19013C_001,52602,10934
36047,"Kings County, New York",B19013D_001,75002,2201
36047,"Kings County, New York",B19013E_001,NA,NA
36047,"Kings County, New York",B19013F_001,43573,2058
36047,"Kings County, New York",B19013G_001,70102,5786
36047,"Kings County, New York",B19013H_001,91965,1739
36047,"Kings County, New York",B19013I_001,49927,1695
36049,"Lewis County, New York",B19013_001,60049,2610
36049,"Lewis County, New York",B19013A_001,59934,2547
36049,"Lewis County, New York",B19013B_001,NA,NA
36049,"Lewis County, New York",B19013C_001,78333,31046
36049,"Lewis County, New York",B19013D_001,NA,NA
36049,"Lewis County, New York",B19013E_001,NA,NA
36049,"Lewis County, New York",B19013F_001,91409,660
36049,"Lewis County, New York",B19013G_001,43750,36051
36049,"Lewis County, New York",B19013H_001,59827,2456
36049,"Lewis County, New York",B19013I_001,NA,NA
36051,"Livingston County, New York",B19013_001,64467,2308
36051,"Livingston County, New York",B19013A_001,65350,2996
36051,"Livingston County, New York",B19013B_001,32188,20860
36051,"Livingston County, New York",B19013C_001,NA,NA
36051,"Livingston County, New York",B19013D_001,NA,NA
36051,"Livingston County, New York",B19013E_001,NA,NA
36051,"Livingston County, New York",B19013F_001,NA,NA
36051,"Livingston County, New York",B19013G_001,57232,13670
36051,"Livingston County, New York",B19013H_001,65711,3060
36051,"Livingston County, New York",B19013I_001,48438,23557
36053,"Madison County, New York",B19013_001,63312,2551
36053,"Madison County, New York",B19013A_001,63410,2742
36053,"Madison County, New York",B19013B_001,42951,15668
36053,"Madison County, New York",B19013C_001,40972,19582
36053,"Madison County, New York",B19013D_001,104625,32096
36053,"Madison County, New York",B19013E_001,NA,NA
36053,"Madison County, New York",B19013F_001,NA,NA
36053,"Madison County, New York",B19013G_001,76518,44799
36053,"Madison County, New York",B19013H_001,63047,2662
36053,"Madison County, New York",B19013I_001,79643,23998
36055,"Monroe County, New York",B19013_001,66317,914
36055,"Monroe County, New York",B19013A_001,74303,1199
36055,"Monroe County, New York",B19013B_001,36168,1624
36055,"Monroe County, New York",B19013C_001,30100,6044
36055,"Monroe County, New York",B19013D_001,64700,5520
36055,"Monroe County, New York",B19013E_001,40893,15563
36055,"Monroe County, New York",B19013F_001,37383,5299
36055,"Monroe County, New York",B19013G_001,53381,5207
36055,"Monroe County, New York",B19013H_001,75666,1127
36055,"Monroe County, New York",B19013I_001,39124,3244
36057,"Montgomery County, New York",B19013_001,53533,2026
36057,"Montgomery County, New York",B19013A_001,56327,2318
36057,"Montgomery County, New York",B19013B_001,30667,8744
36057,"Montgomery County, New York",B19013C_001,23897,4136
36057,"Montgomery County, New York",B19013D_001,37031,10741
36057,"Montgomery County, New York",B19013E_001,NA,NA
36057,"Montgomery County, New York",B19013F_001,25035,5642
36057,"Montgomery County, New York",B19013G_001,47243,17449
36057,"Montgomery County, New York",B19013H_001,56963,2382
36057,"Montgomery County, New York",B19013I_001,35773,5309
36059,"Nassau County, New York",B19013_001,126576,1363
36059,"Nassau County, New York",B19013A_001,131046,1406
36059,"Nassau County, New York",B19013B_001,107795,6149
36059,"Nassau County, New York",B19013C_001,107159,35261
36059,"Nassau County, New York",B19013D_001,151093,5783
36059,"Nassau County, New York",B19013E_001,NA,NA
36059,"Nassau County, New York",B19013F_001,87712,4760
36059,"Nassau County, New York",B19013G_001,121386,5542
36059,"Nassau County, New York",B19013H_001,132464,1542
36059,"Nassau County, New York",B19013I_001,103873,4109
36061,"New York County, New York",B19013_001,93956,1493
36061,"New York County, New York",B19013A_001,128040,2738
36061,"New York County, New York",B19013B_001,42341,1806
36061,"New York County, New York",B19013C_001,46790,12639
36061,"New York County, New York",B19013D_001,94758,5255
36061,"New York County, New York",B19013E_001,79432,51674
36061,"New York County, New York",B19013F_001,38117,2139
36061,"New York County, New York",B19013G_001,64546,4463
36061,"New York County, New York",B19013H_001,136386,2913
36061,"New York County, New York",B19013I_001,44456,1633
36063,"Niagara County, New York",B19013_001,60834,1716
36063,"Niagara County, New York",B19013A_001,64939,1683
36063,"Niagara County, New York",B19013B_001,29864,2853
36063,"Niagara County, New York",B19013C_001,41797,20517
36063,"Niagara County, New York",B19013D_001,50114,17506
36063,"Niagara County, New York",B19013E_001,NA,NA
36063,"Niagara County, New York",B19013F_001,26442,9627
36063,"Niagara County, New York",B19013G_001,37109,12334
36063,"Niagara County, New York",B19013H_001,65157,1567
36063,"Niagara County, New York",B19013I_001,40396,6996
36065,"Oneida County, New York",B19013_001,61733,1588
36065,"Oneida County, New York",B19013A_001,64924,1611
36065,"Oneida County, New York",B19013B_001,30250,3989
36065,"Oneida County, New York",B19013C_001,50694,33296
36065,"Oneida County, New York",B19013D_001,52155,4243
36065,"Oneida County, New York",B19013E_001,NA,NA
36065,"Oneida County, New York",B19013F_001,30893,14872
36065,"Oneida County, New York",B19013G_001,43098,10629
36065,"Oneida County, New York",B19013H_001,65570,1674
36065,"Oneida County, New York",B19013I_001,47665,14389
36067,"Onondaga County, New York",B19013_001,66012,1000
36067,"Onondaga County, New York",B19013A_001,72651,1137
36067,"Onondaga County, New York",B19013B_001,33996,1874
36067,"Onondaga County, New York",B19013C_001,27150,13988
36067,"Onondaga County, New York",B19013D_001,62376,3970
36067,"Onondaga County, New York",B19013E_001,54836,17055
36067,"Onondaga County, New York",B19013F_001,45137,14067
36067,"Onondaga County, New York",B19013G_001,50842,4783
36067,"Onondaga County, New York",B19013H_001,73238,1109
36067,"Onondaga County, New York",B19013I_001,46080,5666
36069,"Ontario County, New York",B19013_001,70694,2727
36069,"Ontario County, New York",B19013A_001,71741,2998
36069,"Ontario County, New York",B19013B_001,52321,20877
36069,"Ontario County, New York",B19013C_001,43125,33388
36069,"Ontario County, New York",B19013D_001,105789,50066
36069,"Ontario County, New York",B19013E_001,NA,NA
36069,"Ontario County, New York",B19013F_001,52614,37961
36069,"Ontario County, New York",B19013G_001,67917,18421
36069,"Ontario County, New York",B19013H_001,71990,3168
